ID,CATEGORY
13083,bulldozer
13084,bulldozer
13085,pig
13086,hand
13087,eyeglasses
13088,skyscraper
13089,chair
13090,harp
13091,nose
13092,snowman
13093,parrot
13094,skyscraper
13095,spider
13096,chair
13097,penguin
13098,bulldozer
13099,eyeglasses
13100,bulldozer
13101,hat
13102,spider
13103,trombone
13104,nose
13105,parrot
13106,trombone
13107,chair
13108,snowman
13109,harp
13110,hat
13111,harp
13112,skyscraper
13113,bulldozer
13114,harp
13115,laptop
13116,flashlight
13117,banana
13118,trombone
13119,hand
13120,keyboard
13121,nose
13122,laptop
13123,bulldozer
13124,parrot
13125,keyboard
13126,foot
13127,skyscraper
13128,pig
13129,laptop
13130,chair
13131,trombone
13132,spider
13133,spider
13134,trombone
13135,banana
13136,hand
13137,skyscraper
13138,skyscraper
13139,spider
13140,bulldozer
13141,parrot
13142,eyeglasses
13143,spider
13144,violin
13145,hand
13146,parrot
13147,skyscraper
13148,hat
13149,eyeglasses
13150,chair
13151,spider
13152,banana
13153,eyeglasses
13154,trombone
13155,penguin
13156,harp
13157,hat
13158,flashlight
13159,laptop
13160,trombone
13161,harp
13162,spider
13163,bulldozer
13164,laptop
13165,penguin
13166,harp
13167,laptop
13168,keyboard
13169,pig
13170,eyeglasses
13171,eyeglasses
13172,nose
13173,laptop
13174,chair
13175,eyeglasses
13176,laptop
13177,laptop
13178,hand
13179,hand
13180,flashlight
13181,trombone
13182,violin
13183,bulldozer
13184,flashlight
13185,penguin
13186,parrot
13187,laptop
13188,laptop
13189,spider
13190,skyscraper
13191,foot
13192,laptop
13193,bulldozer
13194,spider
13195,hat
13196,nose
13197,laptop
13198,eyeglasses
13199,harp
13200,banana
13201,foot
13202,parrot
13203,snowman
13204,chair
13205,nose
13206,hat
13207,snowman
13208,skyscraper
13209,harp
13210,trombone
13211,nose
13212,penguin
13213,hat
13214,eyeglasses
13215,flashlight
13216,skyscraper
13217,foot
13218,spider
13219,snowman
13220,chair
13221,snowman
13222,hand
13223,pig
13224,snowman
13225,trombone
13226,spider
13227,banana
13228,hand
13229,pig
13230,pig
13231,eyeglasses
13232,laptop
13233,trombone
13234,skyscraper
13235,flashlight
13236,bulldozer
13237,hand
13238,keyboard
13239,hand
13240,chair
13241,keyboard
13242,snowman
13243,penguin
13244,nose
13245,skyscraper
13246,pig
13247,spider
13248,eyeglasses
13249,chair
13250,harp
13251,laptop
13252,laptop
13253,skyscraper
13254,chair
13255,snowman
13256,keyboard
13257,eyeglasses
13258,nose
13259,eyeglasses
13260,harp
13261,penguin
13262,pig
13263,flashlight
13264,banana
13265,banana
13266,eyeglasses
13267,nose
13268,bulldozer
13269,chair
13270,harp
13271,bulldozer
13272,spider
13273,pig
13274,trombone
13275,pig
13276,spider
13277,spider
13278,hand
13279,keyboard
13280,harp
13281,chair
13282,foot
13283,bulldozer
13284,skyscraper
13285,laptop
13286,pig
13287,keyboard
13288,spider
13289,bulldozer
13290,harp
13291,violin
13292,hand
13293,trombone
13294,keyboard
13295,snowman
13296,bulldozer
13297,laptop
13298,skyscraper
13299,banana
13300,trombone
13301,foot
13302,trombone
13303,penguin
13304,chair
13305,laptop
13306,harp
13307,foot
13308,keyboard
13309,pig
13310,laptop
13311,spider
13312,snowman
13313,violin
13314,laptop
13315,trombone
13316,laptop
13317,trombone
13318,laptop
13319,foot
13320,penguin
13321,laptop
13322,parrot
13323,parrot
13324,laptop
13325,harp
13326,eyeglasses
13327,pig
13328,laptop
13329,keyboard
13330,spider
13331,skyscraper
13332,skyscraper
13333,snowman
13334,bulldozer
13335,flashlight
13336,bulldozer
13337,chair
13338,chair
13339,eyeglasses
13340,keyboard
13341,hand
13342,spider
13343,violin
13344,hand
13345,laptop
13346,hat
13347,nose
13348,banana
13349,harp
13350,bulldozer
13351,flashlight
13352,bulldozer
13353,hat
13354,chair
13355,skyscraper
13356,spider
13357,eyeglasses
13358,banana
13359,chair
13360,flashlight
13361,eyeglasses
13362,harp
13363,laptop
13364,eyeglasses
13365,spider
13366,violin
13367,parrot
13368,snowman
13369,nose
13370,spider
13371,spider
13372,eyeglasses
13373,trombone
13374,chair
13375,trombone
13376,chair
13377,penguin
13378,spider
13379,skyscraper
13380,hand
13381,chair
13382,skyscraper
13383,keyboard
13384,bulldozer
13385,flashlight
13386,hat
13387,trombone
13388,penguin
13389,snowman
13390,pig
13391,harp
13392,hand
13393,banana
13394,violin
13395,chair
13396,foot
13397,nose
13398,violin
13399,bulldozer
13400,violin
13401,hat
13402,hand
13403,keyboard
13404,keyboard
13405,skyscraper
13406,chair
13407,parrot
13408,nose
13409,harp
13410,laptop
13411,skyscraper
13412,skyscraper
13413,violin
13414,hat
13415,flashlight
13416,bulldozer
13417,foot
13418,hat
13419,harp
13420,keyboard
13421,foot
13422,violin
13423,eyeglasses
13424,chair
13425,chair
13426,eyeglasses
13427,skyscraper
13428,pig
13429,pig
13430,bulldozer
13431,spider
13432,harp
13433,laptop
13434,penguin
13435,chair
13436,keyboard
13437,skyscraper
13438,bulldozer
13439,hand
13440,bulldozer
13441,skyscraper
13442,banana
13443,eyeglasses
13444,hand
13445,harp
13446,keyboard
13447,hat
13448,violin
13449,flashlight
13450,snowman
13451,foot
13452,bulldozer
13453,harp
13454,spider
13455,harp
13456,spider
13457,flashlight
13458,flashlight
13459,penguin
13460,hand
13461,foot
13462,eyeglasses
13463,pig
13464,hat
13465,laptop
13466,hat
13467,snowman
13468,trombone
13469,skyscraper
13470,harp
13471,hand
13472,spider
13473,spider
13474,keyboard
13475,foot
13476,snowman
13477,skyscraper
13478,bulldozer
13479,banana
13480,eyeglasses
13481,pig
13482,pig
13483,skyscraper
13484,hand
13485,hat
13486,banana
13487,nose
13488,skyscraper
13489,banana
13490,penguin
13491,hand
13492,flashlight
13493,eyeglasses
13494,laptop
13495,skyscraper
13496,hand
13497,violin
13498,eyeglasses
13499,trombone
13500,laptop
13501,chair
13502,eyeglasses
13503,pig
13504,eyeglasses
13505,violin
13506,penguin
13507,snowman
13508,hat
13509,snowman
13510,harp
13511,laptop
13512,nose
13513,hand
13514,penguin
13515,hand
13516,nose
13517,hat
13518,pig
13519,harp
13520,trombone
13521,pig
13522,bulldozer
13523,banana
13524,trombone
13525,pig
13526,eyeglasses
13527,keyboard
13528,hat
13529,laptop
13530,nose
13531,laptop
13532,foot
13533,snowman
13534,hat
13535,nose
13536,hand
13537,spider
13538,parrot
13539,skyscraper
13540,laptop
13541,hat
13542,hand
13543,keyboard
13544,bulldozer
13545,spider
13546,spider
13547,laptop
13548,skyscraper
13549,hand
13550,flashlight
13551,violin
13552,penguin
13553,bulldozer
13554,pig
13555,laptop
13556,penguin
13557,spider
13558,eyeglasses
13559,flashlight
13560,hat
13561,skyscraper
13562,nose
13563,trombone
13564,chair
13565,laptop
13566,parrot
13567,spider
13568,eyeglasses
13569,hand
13570,chair
13571,pig
13572,penguin
13573,keyboard
13574,banana
13575,harp
13576,pig
13577,penguin
13578,skyscraper
13579,laptop
13580,spider
13581,chair
13582,snowman
13583,bulldozer
13584,flashlight
13585,pig
13586,trombone
13587,spider
13588,chair
13589,skyscraper
13590,harp
13591,hand
13592,skyscraper
13593,snowman
13594,laptop
13595,spider
13596,pig
13597,hand
13598,hand
13599,hand
13600,harp
13601,pig
13602,laptop
13603,skyscraper
13604,skyscraper
13605,spider
13606,pig
13607,harp
13608,bulldozer
13609,pig
13610,harp
13611,keyboard
13612,bulldozer
13613,hand
13614,skyscraper
13615,flashlight
13616,laptop
13617,trombone
13618,spider
13619,skyscraper
13620,laptop
13621,eyeglasses
13622,laptop
13623,flashlight
13624,chair
13625,hat
13626,bulldozer
13627,trombone
13628,chair
13629,laptop
13630,banana
13631,parrot
13632,nose
13633,skyscraper
13634,pig
13635,pig
13636,chair
13637,pig
13638,pig
13639,bulldozer
13640,laptop
13641,bulldozer
13642,keyboard
13643,eyeglasses
13644,flashlight
13645,skyscraper
13646,nose
13647,spider
13648,bulldozer
13649,foot
13650,spider
13651,foot
13652,pig
13653,laptop
13654,snowman
13655,penguin
13656,bulldozer
13657,flashlight
13658,flashlight
13659,parrot
13660,harp
13661,eyeglasses
13662,eyeglasses
13663,snowman
13664,hand
13665,banana
13666,nose
13667,nose
13668,eyeglasses
13669,hand
13670,hand
13671,hat
13672,bulldozer
13673,trombone
13674,penguin
13675,spider
13676,hat
13677,keyboard
13678,foot
13679,bulldozer
13680,hat
13681,harp
13682,hand
13683,bulldozer
13684,spider
13685,chair
13686,penguin
13687,harp
13688,nose
13689,harp
13690,chair
13691,penguin
13692,harp
13693,skyscraper
13694,foot
13695,nose
13696,pig
13697,skyscraper
13698,pig
13699,bulldozer
13700,laptop
13701,spider
13702,parrot
13703,spider
13704,banana
13705,foot
13706,harp
13707,eyeglasses
13708,hand
13709,harp
13710,skyscraper
13711,skyscraper
13712,nose
13713,bulldozer
13714,hand
13715,trombone
13716,chair
13717,eyeglasses
13718,laptop
13719,nose
13720,harp
13721,bulldozer
13722,spider
13723,bulldozer
13724,spider
13725,pig
13726,hat
13727,laptop
13728,hat
13729,eyeglasses
13730,hat
13731,chair
13732,banana
13733,spider
13734,banana
13735,penguin
13736,chair
13737,foot
13738,spider
13739,trombone
13740,pig
13741,keyboard
13742,eyeglasses
13743,chair
13744,pig
13745,foot
13746,pig
13747,spider
13748,violin
13749,trombone
13750,eyeglasses
13751,bulldozer
13752,violin
13753,laptop
13754,trombone
13755,laptop
13756,trombone
13757,harp
13758,hat
13759,laptop
13760,chair
13761,flashlight
13762,bulldozer
13763,skyscraper
13764,trombone
13765,eyeglasses
13766,bulldozer
13767,trombone
13768,pig
13769,chair
13770,hand
13771,trombone
13772,spider
13773,skyscraper
13774,laptop
13775,laptop
13776,chair
13777,hat
13778,violin
13779,spider
13780,penguin
13781,snowman
13782,pig
13783,laptop
13784,hat
13785,harp
13786,parrot
13787,parrot
13788,spider
13789,skyscraper
13790,laptop
13791,bulldozer
13792,flashlight
13793,harp
13794,hat
13795,eyeglasses
13796,hand
13797,spider
13798,nose
13799,penguin
13800,hat
13801,spider
13802,harp
13803,pig
13804,hand
13805,nose
13806,laptop
13807,parrot
13808,keyboard
13809,foot
13810,harp
13811,snowman
13812,bulldozer
13813,violin
13814,skyscraper
13815,trombone
13816,penguin
13817,violin
13818,penguin
13819,banana
13820,snowman
13821,hat
13822,snowman
13823,hat
13824,bulldozer
13825,keyboard
13826,parrot
13827,snowman
13828,flashlight
13829,violin
13830,pig
13831,bulldozer
13832,eyeglasses
13833,harp
13834,keyboard
13835,trombone
13836,pig
13837,parrot
13838,hat
13839,spider
13840,nose
13841,chair
13842,harp
13843,parrot
13844,violin
13845,laptop
13846,skyscraper
13847,flashlight
13848,laptop
13849,trombone
13850,foot
13851,chair
13852,hand
13853,bulldozer
13854,trombone
13855,bulldozer
13856,laptop
13857,chair
13858,keyboard
13859,keyboard
13860,bulldozer
13861,laptop
13862,skyscraper
13863,snowman
13864,spider
13865,keyboard
13866,parrot
13867,bulldozer
13868,hat
13869,keyboard
13870,parrot
13871,nose
13872,harp
13873,parrot
13874,hat
13875,laptop
13876,trombone
13877,eyeglasses
13878,harp
13879,violin
13880,parrot
13881,laptop
13882,skyscraper
13883,penguin
13884,foot
13885,skyscraper
13886,hat
13887,skyscraper
13888,spider
13889,parrot
13890,chair
13891,laptop
13892,spider
13893,snowman
13894,eyeglasses
13895,nose
13896,bulldozer
13897,spider
13898,violin
13899,spider
13900,parrot
13901,chair
13902,bulldozer
13903,chair
13904,laptop
13905,laptop
13906,parrot
13907,eyeglasses
13908,banana
13909,keyboard
13910,nose
13911,violin
13912,foot
13913,harp
13914,spider
13915,parrot
13916,nose
13917,bulldozer
13918,parrot
13919,eyeglasses
13920,hat
13921,keyboard
13922,pig
13923,skyscraper
13924,skyscraper
13925,snowman
13926,pig
13927,penguin
13928,chair
13929,hand
13930,bulldozer
13931,violin
13932,spider
13933,parrot
13934,pig
13935,harp
13936,penguin
13937,eyeglasses
13938,eyeglasses
13939,bulldozer
13940,violin
13941,parrot
13942,pig
13943,violin
13944,pig
13945,foot
13946,violin
13947,spider
13948,flashlight
13949,parrot
13950,hand
13951,eyeglasses
13952,violin
13953,snowman
13954,harp
13955,trombone
13956,hand
13957,harp
13958,bulldozer
13959,hand
13960,violin
13961,harp
13962,spider
13963,eyeglasses
13964,chair
13965,snowman
13966,pig
13967,laptop
13968,violin
13969,hat
13970,penguin
13971,snowman
13972,bulldozer
13973,spider
13974,spider
13975,pig
13976,laptop
13977,harp
13978,keyboard
13979,spider
13980,laptop
13981,eyeglasses
13982,pig
13983,banana
13984,hand
13985,eyeglasses
13986,bulldozer
13987,bulldozer
13988,laptop
13989,nose
13990,keyboard
13991,violin
13992,spider
13993,trombone
13994,foot
13995,skyscraper
13996,hand
13997,hat
13998,hat
13999,harp
14000,parrot
14001,penguin
14002,laptop
14003,hand
14004,foot
14005,hat
14006,parrot
14007,snowman
14008,penguin
14009,hat
14010,keyboard
14011,eyeglasses
14012,trombone
14013,banana
14014,bulldozer
14015,spider
14016,laptop
14017,laptop
14018,flashlight
14019,penguin
14020,keyboard
14021,laptop
14022,harp
14023,spider
14024,hat
14025,snowman
14026,parrot
14027,parrot
14028,violin
14029,parrot
14030,chair
14031,pig
14032,eyeglasses
14033,penguin
14034,hand
14035,chair
14036,penguin
14037,parrot
14038,eyeglasses
14039,keyboard
14040,bulldozer
14041,foot
14042,chair
14043,snowman
14044,laptop
14045,spider
14046,snowman
14047,spider
14048,laptop
14049,hat
14050,skyscraper
14051,trombone
14052,nose
14053,parrot
14054,chair
14055,flashlight
14056,eyeglasses
14057,parrot
14058,chair
14059,penguin
14060,banana
14061,banana
14062,laptop
14063,foot
14064,foot
14065,penguin
14066,hand
14067,keyboard
14068,chair
14069,chair
14070,spider
14071,eyeglasses
14072,penguin
14073,violin
14074,penguin
14075,nose
14076,violin
14077,eyeglasses
14078,pig
14079,skyscraper
14080,bulldozer
14081,skyscraper
14082,parrot
14083,hand
14084,flashlight
14085,penguin
14086,pig
14087,pig
14088,bulldozer
14089,foot
14090,spider
14091,bulldozer
14092,trombone
14093,laptop
14094,foot
14095,hand
14096,trombone
14097,eyeglasses
14098,hat
14099,harp
14100,harp
14101,violin
14102,laptop
14103,harp
14104,pig
14105,penguin
14106,hand
14107,parrot
14108,skyscraper
14109,trombone
14110,nose
14111,banana
14112,harp
14113,flashlight
14114,laptop
14115,trombone
14116,foot
14117,trombone
14118,eyeglasses
14119,chair
14120,pig
14121,laptop
14122,bulldozer
14123,chair
14124,parrot
14125,eyeglasses
14126,skyscraper
14127,snowman
14128,hat
14129,pig
14130,snowman
14131,foot
14132,laptop
14133,hand
14134,penguin
14135,bulldozer
14136,spider
14137,harp
14138,pig
14139,chair
14140,spider
14141,trombone
14142,hand
14143,laptop
14144,parrot
14145,chair
14146,flashlight
14147,violin
14148,hand
14149,flashlight
14150,snowman
14151,snowman
14152,nose
14153,penguin
14154,chair
14155,chair
14156,snowman
14157,chair
14158,banana
14159,eyeglasses
14160,hat
14161,spider
14162,eyeglasses
14163,chair
14164,banana
14165,penguin
14166,snowman
14167,skyscraper
14168,spider
14169,nose
14170,chair
14171,parrot
14172,hand
14173,foot
14174,hand
14175,parrot
14176,violin
14177,bulldozer
14178,eyeglasses
14179,eyeglasses
14180,hat
14181,nose
14182,hat
14183,spider
14184,bulldozer
14185,trombone
14186,spider
14187,penguin
14188,foot
14189,parrot
14190,hand
14191,pig
14192,pig
14193,bulldozer
14194,violin
14195,chair
14196,laptop
14197,laptop
14198,eyeglasses
14199,laptop
14200,chair
14201,laptop
14202,parrot
14203,flashlight
14204,foot
14205,parrot
14206,keyboard
14207,snowman
14208,nose
14209,foot
14210,laptop
14211,trombone
14212,chair
14213,spider
14214,snowman
14215,parrot
14216,spider
14217,banana
14218,spider
14219,parrot
14220,chair
14221,parrot
14222,harp
14223,nose
14224,spider
14225,eyeglasses
14226,laptop
14227,pig
14228,skyscraper
14229,spider
14230,laptop
14231,skyscraper
14232,nose
14233,trombone
14234,eyeglasses
14235,bulldozer
14236,snowman
14237,foot
14238,spider
14239,spider
14240,eyeglasses
14241,hat
14242,penguin
14243,pig
14244,harp
14245,laptop
14246,flashlight
14247,hand
14248,harp
14249,parrot
14250,spider
14251,pig
14252,harp
14253,violin
14254,violin
14255,spider
14256,eyeglasses
14257,pig
14258,laptop
14259,harp
14260,chair
14261,hand
14262,nose
14263,trombone
14264,hat
14265,chair
14266,parrot
14267,chair
14268,eyeglasses
14269,parrot
14270,keyboard
14271,chair
14272,bulldozer
14273,flashlight
14274,snowman
14275,skyscraper
14276,keyboard
14277,hand
14278,bulldozer
14279,pig
14280,flashlight
14281,snowman
14282,spider
14283,banana
14284,snowman
14285,snowman
14286,parrot
14287,chair
14288,banana
14289,flashlight
14290,parrot
14291,eyeglasses
14292,spider
14293,chair
14294,penguin
14295,spider
14296,skyscraper
14297,eyeglasses
14298,hand
14299,penguin
14300,skyscraper
14301,chair
14302,bulldozer
14303,penguin
14304,penguin
14305,flashlight
14306,harp
14307,hat
14308,bulldozer
14309,laptop
14310,trombone
14311,banana
14312,eyeglasses
14313,banana
14314,flashlight
14315,laptop
14316,chair
14317,eyeglasses
14318,pig
14319,spider
14320,spider
14321,violin
14322,trombone
14323,keyboard
14324,harp
14325,skyscraper
14326,spider
14327,foot
14328,laptop
14329,skyscraper
14330,trombone
14331,snowman
14332,skyscraper
14333,trombone
14334,violin
14335,spider
14336,laptop
14337,skyscraper
14338,violin
14339,laptop
14340,eyeglasses
14341,pig
14342,spider
14343,chair
14344,violin
14345,snowman
14346,eyeglasses
14347,pig
14348,trombone
14349,skyscraper
14350,harp
14351,hat
14352,laptop
14353,spider
14354,harp
14355,parrot
14356,violin
14357,pig
14358,parrot
14359,snowman
14360,hat
14361,laptop
14362,harp
14363,trombone
14364,hat
14365,snowman
14366,foot
14367,pig
14368,hand
14369,spider
14370,trombone
14371,harp
14372,pig
14373,bulldozer
14374,harp
14375,keyboard
14376,nose
14377,bulldozer
14378,bulldozer
14379,chair
14380,chair
14381,laptop
14382,bulldozer
14383,laptop
14384,laptop
14385,pig
14386,snowman
14387,penguin
14388,bulldozer
14389,nose
14390,bulldozer
14391,nose
14392,bulldozer
14393,eyeglasses
14394,eyeglasses
14395,skyscraper
14396,violin
14397,nose
14398,chair
14399,keyboard
14400,skyscraper
14401,pig
14402,parrot
14403,pig
14404,eyeglasses
14405,pig
14406,keyboard
14407,skyscraper
14408,laptop
14409,snowman
14410,penguin
14411,skyscraper
14412,hat
14413,spider
14414,hat
14415,harp
14416,laptop
14417,spider
14418,banana
14419,hand
14420,nose
14421,snowman
14422,violin
14423,laptop
14424,laptop
14425,hat
14426,harp
14427,skyscraper
14428,eyeglasses
14429,flashlight
14430,keyboard
14431,hat
14432,skyscraper
14433,skyscraper
14434,laptop
14435,violin
14436,hat
14437,laptop
14438,harp
14439,harp
14440,spider
14441,chair
14442,foot
14443,hand
14444,trombone
14445,banana
14446,bulldozer
14447,penguin
14448,pig
14449,pig
14450,keyboard
14451,trombone
14452,hat
14453,harp
14454,spider
14455,parrot
14456,foot
14457,pig
14458,spider
14459,laptop
14460,trombone
14461,laptop
14462,bulldozer
14463,harp
14464,foot
14465,laptop
14466,laptop
14467,snowman
14468,chair
14469,hand
14470,foot
14471,chair
14472,spider
14473,trombone
14474,keyboard
14475,penguin
14476,penguin
14477,skyscraper
14478,violin
14479,trombone
14480,trombone
14481,flashlight
14482,flashlight
14483,hand
14484,flashlight
14485,skyscraper
14486,laptop
14487,pig
14488,keyboard
14489,eyeglasses
14490,eyeglasses
14491,spider
14492,skyscraper
14493,violin
14494,trombone
14495,parrot
14496,keyboard
14497,flashlight
14498,hand
14499,hat
14500,laptop
14501,trombone
14502,spider
14503,snowman
14504,spider
14505,eyeglasses
14506,bulldozer
14507,laptop
14508,harp
14509,chair
14510,hat
14511,harp
14512,snowman
14513,snowman
14514,foot
14515,pig
14516,snowman
14517,hand
14518,skyscraper
14519,keyboard
14520,laptop
14521,eyeglasses
14522,snowman
14523,spider
14524,hand
14525,spider
14526,skyscraper
14527,keyboard
14528,harp
14529,parrot
14530,skyscraper
14531,harp
14532,spider
14533,penguin
14534,hat
14535,harp
14536,pig
14537,hand
14538,chair
14539,trombone
14540,bulldozer
14541,laptop
14542,hand
14543,foot
14544,laptop
14545,eyeglasses
14546,parrot
14547,parrot
14548,bulldozer
14549,skyscraper
14550,skyscraper
14551,chair
14552,nose
14553,chair
14554,banana
14555,laptop
14556,chair
14557,flashlight
14558,eyeglasses
14559,hand
14560,spider
14561,spider
14562,penguin
14563,foot
14564,chair
14565,hand
14566,violin
14567,penguin
14568,harp
14569,bulldozer
14570,flashlight
14571,harp
14572,keyboard
14573,parrot
14574,skyscraper
14575,violin
14576,harp
14577,hand
14578,hand
14579,foot
14580,eyeglasses
14581,hat
14582,pig
14583,spider
14584,spider
14585,keyboard
14586,snowman
14587,keyboard
14588,eyeglasses
14589,spider
14590,keyboard
14591,trombone
14592,pig
14593,penguin
14594,flashlight
14595,laptop
14596,hat
14597,harp
14598,bulldozer
14599,keyboard
14600,chair
14601,flashlight
14602,keyboard
14603,keyboard
14604,flashlight
14605,eyeglasses
14606,spider
14607,violin
14608,hand
14609,snowman
14610,foot
14611,eyeglasses
14612,trombone
14613,harp
14614,keyboard
14615,eyeglasses
14616,chair
14617,eyeglasses
14618,spider
14619,skyscraper
14620,keyboard
14621,violin
14622,hat
14623,pig
14624,snowman
14625,parrot
14626,chair
14627,chair
14628,spider
14629,harp
14630,laptop
14631,keyboard
14632,nose
14633,skyscraper
14634,skyscraper
14635,bulldozer
14636,banana
14637,spider
14638,pig
14639,hand
14640,banana
14641,laptop
14642,pig
14643,pig
14644,pig
14645,bulldozer
14646,spider
14647,pig
14648,spider
14649,snowman
14650,pig
14651,skyscraper
14652,pig
14653,trombone
14654,hand
14655,hat
14656,eyeglasses
14657,bulldozer
14658,eyeglasses
14659,hat
14660,hand
14661,pig
14662,eyeglasses
14663,chair
14664,hat
14665,foot
14666,harp
14667,trombone
14668,eyeglasses
14669,parrot
14670,skyscraper
14671,bulldozer
14672,trombone
14673,flashlight
14674,keyboard
14675,violin
14676,harp
14677,pig
14678,foot
14679,spider
14680,bulldozer
14681,hand
14682,nose
14683,pig
14684,pig
14685,eyeglasses
14686,trombone
14687,banana
14688,parrot
14689,eyeglasses
14690,keyboard
14691,laptop
14692,laptop
14693,eyeglasses
14694,eyeglasses
14695,hat
14696,spider
14697,penguin
14698,foot
14699,eyeglasses
14700,eyeglasses
14701,spider
14702,snowman
14703,pig
14704,parrot
14705,skyscraper
14706,banana
14707,skyscraper
14708,skyscraper
14709,violin
14710,nose
14711,violin
14712,hat
14713,flashlight
14714,bulldozer
14715,laptop
14716,bulldozer
14717,harp
14718,foot
14719,harp
14720,hand
14721,hand
14722,snowman
14723,violin
14724,keyboard
14725,flashlight
14726,skyscraper
14727,chair
14728,flashlight
14729,chair
14730,hat
14731,eyeglasses
14732,hat
14733,chair
14734,trombone
14735,pig
14736,harp
14737,spider
14738,laptop
14739,parrot
14740,foot
14741,trombone
14742,flashlight
14743,chair
14744,banana
14745,skyscraper
14746,pig
14747,keyboard
14748,skyscraper
14749,skyscraper
14750,pig
14751,laptop
14752,skyscraper
14753,hand
14754,harp
14755,flashlight
14756,pig
14757,eyeglasses
14758,spider
14759,keyboard
14760,spider
14761,chair
14762,keyboard
14763,chair
14764,eyeglasses
14765,parrot
14766,trombone
14767,spider
14768,hat
14769,foot
14770,foot
14771,bulldozer
14772,violin
14773,spider
14774,spider
14775,eyeglasses
14776,trombone
14777,spider
14778,hand
14779,parrot
14780,snowman
14781,spider
14782,parrot
14783,violin
14784,hat
14785,trombone
14786,foot
14787,snowman
14788,skyscraper
14789,trombone
14790,pig
14791,bulldozer
14792,spider
14793,spider
14794,trombone
14795,nose
14796,parrot
14797,penguin
14798,harp
14799,bulldozer
14800,pig
14801,skyscraper
14802,trombone
14803,bulldozer
14804,hand
14805,flashlight
14806,eyeglasses
14807,banana
14808,penguin
14809,nose
14810,spider
14811,keyboard
14812,hand
14813,flashlight
14814,parrot
14815,pig
14816,laptop
14817,eyeglasses
14818,pig
14819,hand
14820,nose
14821,hand
14822,chair
14823,foot
14824,penguin
14825,bulldozer
14826,harp
14827,harp
14828,laptop
14829,skyscraper
14830,bulldozer
14831,pig
14832,foot
14833,hat
14834,trombone
14835,hat
14836,eyeglasses
14837,chair
14838,eyeglasses
14839,chair
14840,laptop
14841,banana
14842,eyeglasses
14843,bulldozer
14844,bulldozer
14845,trombone
14846,nose
14847,penguin
14848,chair
14849,flashlight
14850,hand
14851,snowman
14852,bulldozer
14853,bulldozer
14854,laptop
14855,laptop
14856,violin
14857,spider
14858,harp
14859,skyscraper
14860,keyboard
14861,parrot
14862,trombone
14863,hand
14864,hand
14865,hat
14866,pig
14867,skyscraper
14868,trombone
14869,spider
14870,snowman
14871,penguin
14872,hand
14873,nose
14874,parrot
14875,laptop
14876,eyeglasses
14877,harp
14878,pig
14879,bulldozer
14880,pig
14881,chair
14882,trombone
14883,violin
14884,bulldozer
14885,laptop
14886,pig
14887,keyboard
14888,nose
14889,hand
14890,laptop
14891,violin
14892,nose
14893,trombone
14894,nose
14895,eyeglasses
14896,spider
14897,keyboard
14898,laptop
14899,skyscraper
14900,foot
14901,spider
14902,nose
14903,laptop
14904,eyeglasses
14905,foot
14906,keyboard
14907,nose
14908,violin
14909,snowman
14910,harp
14911,chair
14912,chair
14913,penguin
14914,skyscraper
14915,keyboard
14916,penguin
14917,pig
14918,harp
14919,snowman
14920,spider
14921,laptop
14922,trombone
14923,chair
14924,hand
14925,parrot
14926,penguin
14927,penguin
14928,flashlight
14929,laptop
14930,snowman
14931,laptop
14932,laptop
14933,pig
14934,hand
14935,violin
14936,trombone
14937,parrot
14938,hand
14939,trombone
14940,flashlight
14941,hat
14942,eyeglasses
14943,trombone
14944,parrot
14945,laptop
14946,violin
14947,laptop
14948,nose
14949,harp
14950,nose
14951,hand
14952,eyeglasses
14953,chair
14954,flashlight
14955,spider
14956,pig
14957,penguin
14958,parrot
14959,eyeglasses
14960,violin
14961,spider
14962,laptop
14963,banana
14964,harp
14965,spider
14966,hat
14967,parrot
14968,penguin
14969,penguin
14970,violin
14971,keyboard
14972,hand
14973,trombone
14974,hand
14975,pig
14976,keyboard
14977,nose
14978,violin
14979,harp
14980,chair
14981,banana
14982,trombone
14983,laptop
14984,penguin
14985,penguin
14986,keyboard
14987,parrot
14988,pig
14989,bulldozer
14990,spider
14991,banana
14992,hand
14993,banana
14994,eyeglasses
14995,flashlight
14996,harp
14997,pig
14998,harp
14999,banana
15000,parrot
15001,laptop
15002,nose
15003,snowman
15004,pig
15005,flashlight
15006,foot
15007,harp
15008,harp
15009,nose
15010,pig
15011,skyscraper
15012,penguin
15013,penguin
15014,harp
15015,trombone
15016,skyscraper
15017,spider
15018,laptop
15019,penguin
15020,snowman
15021,harp
15022,eyeglasses
15023,skyscraper
15024,eyeglasses
15025,violin
15026,foot
15027,chair
15028,parrot
15029,trombone
15030,eyeglasses
15031,hand
15032,laptop
15033,keyboard
15034,banana
15035,spider
15036,laptop
15037,keyboard
15038,violin
15039,spider
15040,penguin
15041,spider
15042,chair
15043,flashlight
15044,hat
15045,chair
15046,penguin
15047,pig
15048,violin
15049,harp
15050,nose
15051,chair
15052,laptop
15053,spider
15054,nose
15055,bulldozer
15056,snowman
15057,hand
15058,bulldozer
15059,hat
15060,pig
15061,penguin
15062,hand
15063,laptop
15064,pig
15065,parrot
15066,keyboard
15067,snowman
15068,skyscraper
15069,pig
15070,skyscraper
15071,snowman
15072,violin
15073,harp
15074,hat
15075,spider
15076,eyeglasses
15077,spider
