ID,CATEGORY
5112,flashlight
5113,hand
5114,penguin
5115,violin
5116,banana
5117,violin
5118,trombone
5119,penguin
5120,foot
5121,nose
5122,harp
5123,laptop
5124,flashlight
5125,eyeglasses
5126,foot
5127,laptop
5128,harp
5129,chair
5130,flashlight
5131,laptop
5132,foot
5133,laptop
5134,skyscraper
5135,nose
5136,chair
5137,laptop
5138,harp
5139,laptop
5140,trombone
5141,flashlight
5142,keyboard
5143,foot
5144,trombone
5145,trombone
5146,trombone
5147,harp
5148,harp
5149,keyboard
5150,banana
5151,eyeglasses
5152,nose
5153,banana
5154,trombone
5155,banana
5156,snowman
5157,pig
5158,banana
5159,trombone
5160,bulldozer
5161,violin
5162,hat
5163,laptop
5164,penguin
5165,hand
5166,parrot
5167,penguin
5168,trombone
5169,flashlight
5170,penguin
5171,banana
5172,pig
5173,trombone
5174,hand
5175,skyscraper
5176,parrot
5177,eyeglasses
5178,flashlight
5179,spider
5180,flashlight
5181,parrot
5182,flashlight
5183,bulldozer
5184,bulldozer
5185,nose
5186,trombone
5187,harp
5188,penguin
5189,trombone
5190,hat
5191,harp
5192,parrot
5193,trombone
5194,parrot
5195,skyscraper
5196,trombone
5197,parrot
5198,eyeglasses
5199,chair
5200,laptop
5201,pig
5202,spider
5203,trombone
5204,penguin
5205,harp
5206,laptop
5207,flashlight
5208,skyscraper
5209,bulldozer
5210,skyscraper
5211,banana
5212,laptop
5213,eyeglasses
5214,spider
5215,banana
5216,chair
5217,chair
5218,violin
5219,laptop
5220,nose
5221,harp
5222,harp
5223,nose
5224,eyeglasses
5225,spider
5226,banana
5227,chair
5228,snowman
5229,foot
5230,harp
5231,banana
5232,nose
5233,trombone
5234,eyeglasses
5235,eyeglasses
5236,spider
5237,chair
5238,nose
5239,flashlight
5240,keyboard
5241,keyboard
5242,laptop
5243,nose
5244,hand
5245,parrot
5246,violin
5247,hand
5248,laptop
5249,penguin
5250,nose
5251,violin
5252,hand
5253,hat
5254,flashlight
5255,pig
5256,eyeglasses
5257,snowman
5258,hand
5259,keyboard
5260,flashlight
5261,laptop
5262,trombone
5263,spider
5264,keyboard
5265,nose
5266,spider
5267,skyscraper
5268,banana
5269,penguin
5270,pig
5271,spider
5272,foot
5273,foot
5274,laptop
5275,trombone
5276,laptop
5277,eyeglasses
5278,bulldozer
5279,flashlight
5280,chair
5281,flashlight
5282,pig
5283,spider
5284,banana
5285,harp
5286,trombone
5287,penguin
5288,bulldozer
5289,violin
5290,harp
5291,banana
5292,flashlight
5293,banana
5294,chair
5295,spider
5296,parrot
5297,keyboard
5298,violin
5299,eyeglasses
5300,keyboard
5301,laptop
5302,hand
5303,flashlight
5304,chair
5305,bulldozer
5306,trombone
5307,parrot
5308,spider
5309,laptop
5310,hat
5311,laptop
5312,bulldozer
5313,nose
5314,snowman
5315,pig
5316,pig
5317,keyboard
5318,penguin
5319,harp
5320,skyscraper
5321,violin
5322,hand
5323,penguin
5324,penguin
5325,foot
5326,spider
5327,nose
5328,bulldozer
5329,eyeglasses
5330,violin
5331,flashlight
5332,violin
5333,penguin
5334,hat
5335,eyeglasses
5336,chair
5337,harp
5338,foot
5339,keyboard
5340,flashlight
5341,skyscraper
5342,penguin
5343,hand
5344,trombone
5345,foot
5346,spider
5347,chair
5348,pig
5349,trombone
5350,eyeglasses
5351,snowman
5352,snowman
5353,nose
5354,foot
5355,penguin
5356,hand
5357,hand
5358,harp
5359,trombone
5360,parrot
5361,hand
5362,foot
5363,chair
5364,skyscraper
5365,spider
5366,penguin
5367,eyeglasses
5368,penguin
5369,skyscraper
5370,spider
5371,foot
5372,eyeglasses
5373,laptop
5374,trombone
5375,hand
5376,eyeglasses
5377,hat
5378,hand
5379,eyeglasses
5380,trombone
5381,foot
5382,parrot
5383,harp
5384,violin
5385,flashlight
5386,banana
5387,nose
5388,keyboard
5389,flashlight
5390,violin
5391,penguin
5392,trombone
5393,eyeglasses
5394,violin
5395,foot
5396,flashlight
5397,bulldozer
5398,laptop
5399,eyeglasses
5400,foot
5401,keyboard
5402,parrot
5403,trombone
5404,flashlight
5405,foot
5406,eyeglasses
5407,bulldozer
5408,spider
5409,hand
5410,nose
5411,penguin
5412,banana
5413,hand
5414,bulldozer
5415,hand
5416,bulldozer
5417,bulldozer
5418,hand
5419,spider
5420,flashlight
5421,parrot
5422,nose
5423,skyscraper
5424,violin
5425,pig
5426,spider
5427,harp
5428,skyscraper
5429,eyeglasses
5430,trombone
5431,flashlight
5432,spider
5433,flashlight
5434,violin
5435,bulldozer
5436,parrot
5437,hand
5438,chair
5439,pig
5440,snowman
5441,penguin
5442,spider
5443,hat
5444,skyscraper
5445,harp
5446,nose
5447,harp
5448,penguin
5449,violin
5450,foot
5451,bulldozer
5452,flashlight
5453,laptop
5454,hand
5455,snowman
5456,snowman
5457,skyscraper
5458,spider
5459,chair
5460,flashlight
5461,laptop
5462,foot
5463,pig
5464,flashlight
5465,violin
5466,penguin
5467,banana
5468,foot
5469,laptop
5470,foot
5471,trombone
5472,chair
5473,violin
5474,chair
5475,penguin
5476,foot
5477,nose
5478,parrot
5479,parrot
5480,hat
5481,chair
5482,bulldozer
5483,harp
5484,laptop
5485,eyeglasses
5486,pig
5487,flashlight
5488,parrot
5489,banana
5490,foot
5491,chair
5492,skyscraper
5493,chair
5494,parrot
5495,parrot
5496,eyeglasses
5497,hat
5498,bulldozer
5499,snowman
5500,chair
5501,hand
5502,hat
5503,hat
5504,banana
5505,laptop
5506,foot
5507,parrot
5508,skyscraper
5509,foot
5510,pig
5511,banana
5512,chair
5513,bulldozer
5514,trombone
5515,violin
5516,parrot
5517,hand
5518,skyscraper
5519,laptop
5520,eyeglasses
5521,harp
5522,violin
5523,eyeglasses
5524,violin
5525,laptop
5526,violin
5527,penguin
5528,laptop
5529,parrot
5530,laptop
5531,flashlight
5532,hat
5533,pig
5534,skyscraper
5535,hand
5536,nose
5537,harp
5538,laptop
5539,trombone
5540,keyboard
5541,flashlight
5542,parrot
5543,hand
5544,penguin
5545,trombone
5546,eyeglasses
5547,snowman
5548,hat
5549,nose
5550,banana
5551,snowman
5552,snowman
5553,skyscraper
5554,flashlight
5555,banana
5556,harp
5557,spider
5558,nose
5559,trombone
5560,keyboard
5561,pig
5562,violin
5563,nose
5564,spider
5565,hand
5566,penguin
5567,flashlight
5568,snowman
5569,laptop
5570,hand
5571,hand
5572,eyeglasses
5573,penguin
5574,laptop
5575,chair
5576,hand
5577,nose
5578,chair
5579,violin
5580,hat
5581,laptop
5582,spider
5583,spider
5584,foot
5585,trombone
5586,bulldozer
5587,foot
5588,chair
5589,trombone
5590,foot
5591,parrot
5592,foot
5593,snowman
5594,parrot
5595,harp
5596,trombone
5597,hand
5598,foot
5599,keyboard
5600,spider
5601,pig
5602,chair
5603,hand
5604,foot
5605,banana
5606,penguin
5607,violin
5608,penguin
5609,spider
5610,spider
5611,keyboard
5612,hand
5613,violin
5614,parrot
5615,flashlight
5616,chair
5617,snowman
5618,hat
5619,hand
5620,hand
5621,skyscraper
5622,bulldozer
5623,harp
5624,harp
5625,pig
5626,nose
5627,keyboard
5628,flashlight
5629,keyboard
5630,laptop
5631,chair
5632,chair
5633,harp
5634,chair
5635,snowman
5636,penguin
5637,penguin
5638,hand
5639,pig
5640,parrot
5641,bulldozer
5642,nose
5643,skyscraper
5644,flashlight
5645,chair
5646,eyeglasses
5647,laptop
5648,pig
5649,foot
5650,hand
5651,skyscraper
5652,laptop
5653,nose
5654,hand
5655,harp
5656,violin
5657,bulldozer
5658,trombone
5659,keyboard
5660,harp
5661,skyscraper
5662,trombone
5663,hand
5664,hat
5665,banana
5666,hat
5667,laptop
5668,skyscraper
5669,laptop
5670,spider
5671,banana
5672,harp
5673,nose
5674,flashlight
5675,nose
5676,nose
5677,hand
5678,flashlight
5679,pig
5680,banana
5681,hat
5682,trombone
5683,penguin
5684,eyeglasses
5685,parrot
5686,nose
5687,laptop
5688,laptop
5689,hand
5690,eyeglasses
5691,chair
5692,parrot
5693,bulldozer
5694,violin
5695,nose
5696,keyboard
5697,chair
5698,bulldozer
5699,flashlight
5700,trombone
5701,flashlight
5702,spider
5703,harp
5704,laptop
5705,penguin
5706,snowman
5707,hand
5708,flashlight
5709,banana
5710,trombone
5711,bulldozer
5712,foot
5713,penguin
5714,hand
5715,harp
5716,violin
5717,flashlight
5718,keyboard
5719,spider
5720,hand
5721,foot
5722,eyeglasses
5723,flashlight
5724,bulldozer
5725,snowman
5726,harp
5727,eyeglasses
5728,penguin
5729,hand
5730,eyeglasses
5731,parrot
5732,penguin
5733,hat
5734,hand
5735,spider
5736,flashlight
5737,banana
5738,nose
5739,spider
5740,penguin
5741,foot
5742,hand
5743,snowman
5744,chair
5745,foot
5746,banana
5747,banana
5748,bulldozer
5749,skyscraper
5750,eyeglasses
5751,skyscraper
5752,skyscraper
5753,parrot
5754,hat
5755,parrot
5756,parrot
5757,eyeglasses
5758,laptop
5759,trombone
5760,flashlight
5761,chair
5762,hand
5763,penguin
5764,laptop
5765,laptop
5766,violin
5767,skyscraper
5768,laptop
5769,parrot
5770,banana
5771,nose
5772,laptop
5773,flashlight
5774,spider
5775,banana
5776,chair
5777,hat
5778,penguin
5779,parrot
5780,flashlight
5781,parrot
5782,hat
5783,bulldozer
5784,harp
5785,penguin
5786,hand
5787,spider
5788,hat
5789,spider
5790,skyscraper
5791,violin
5792,banana
5793,pig
5794,spider
5795,chair
5796,violin
5797,banana
5798,eyeglasses
5799,harp
5800,keyboard
5801,keyboard
5802,keyboard
5803,eyeglasses
5804,chair
5805,trombone
5806,harp
5807,bulldozer
5808,violin
5809,spider
5810,banana
5811,spider
5812,keyboard
5813,laptop
5814,pig
5815,skyscraper
5816,flashlight
5817,hand
5818,foot
5819,banana
5820,eyeglasses
5821,penguin
5822,violin
5823,eyeglasses
5824,keyboard
5825,keyboard
5826,bulldozer
5827,trombone
5828,skyscraper
5829,trombone
5830,foot
5831,hat
5832,harp
5833,violin
5834,skyscraper
5835,snowman
5836,trombone
5837,foot
5838,penguin
5839,bulldozer
5840,snowman
5841,laptop
5842,flashlight
5843,skyscraper
5844,chair
5845,spider
5846,chair
5847,banana
5848,laptop
5849,banana
5850,penguin
5851,violin
5852,bulldozer
5853,pig
5854,harp
5855,snowman
5856,trombone
5857,snowman
5858,trombone
5859,nose
5860,skyscraper
5861,spider
5862,skyscraper
5863,bulldozer
5864,harp
5865,foot
5866,hat
5867,chair
5868,spider
5869,bulldozer
5870,foot
5871,harp
5872,bulldozer
5873,skyscraper
5874,spider
5875,hat
5876,foot
5877,parrot
5878,snowman
5879,hand
5880,spider
5881,harp
5882,harp
5883,banana
5884,bulldozer
5885,nose
5886,foot
5887,parrot
5888,nose
5889,laptop
5890,snowman
5891,chair
5892,penguin
5893,pig
5894,harp
5895,snowman
5896,spider
5897,penguin
5898,foot
5899,snowman
5900,violin
5901,banana
5902,nose
5903,spider
5904,laptop
5905,chair
5906,hand
5907,pig
5908,hand
5909,pig
5910,violin
5911,chair
5912,foot
5913,nose
5914,pig
5915,chair
5916,spider
5917,snowman
5918,banana
5919,chair
5920,banana
5921,foot
5922,hat
5923,pig
5924,snowman
5925,parrot
5926,flashlight
5927,flashlight
5928,chair
5929,penguin
5930,chair
5931,flashlight
5932,hat
5933,flashlight
5934,chair
5935,trombone
5936,chair
5937,spider
5938,banana
5939,laptop
5940,eyeglasses
5941,eyeglasses
5942,nose
5943,foot
5944,laptop
5945,bulldozer
5946,foot
5947,trombone
5948,laptop
5949,laptop
5950,chair
5951,banana
5952,laptop
5953,harp
5954,violin
5955,laptop
5956,trombone
5957,chair
5958,trombone
5959,chair
5960,laptop
5961,skyscraper
5962,eyeglasses
5963,spider
5964,chair
5965,eyeglasses
5966,chair
5967,chair
5968,parrot
5969,violin
5970,flashlight
5971,bulldozer
5972,foot
5973,trombone
5974,pig
5975,chair
5976,chair
5977,hand
5978,penguin
5979,hat
5980,eyeglasses
5981,flashlight
5982,violin
5983,keyboard
5984,eyeglasses
5985,skyscraper
5986,hand
5987,hand
5988,snowman
5989,trombone
5990,foot
5991,violin
5992,penguin
5993,eyeglasses
5994,eyeglasses
5995,skyscraper
5996,hand
5997,nose
5998,skyscraper
5999,foot
6000,parrot
6001,chair
6002,nose
6003,penguin
6004,violin
6005,eyeglasses
6006,hand
6007,harp
6008,harp
6009,nose
6010,skyscraper
6011,trombone
6012,pig
6013,laptop
6014,hat
6015,bulldozer
6016,flashlight
6017,hat
6018,spider
6019,snowman
6020,spider
6021,hand
6022,harp
6023,violin
6024,pig
6025,hand
6026,flashlight
6027,flashlight
6028,spider
6029,eyeglasses
6030,penguin
6031,pig
6032,snowman
6033,spider
6034,violin
6035,nose
6036,parrot
6037,hat
6038,nose
6039,flashlight
6040,spider
6041,skyscraper
6042,pig
6043,laptop
6044,violin
6045,chair
6046,banana
6047,spider
6048,laptop
6049,banana
6050,bulldozer
6051,harp
6052,bulldozer
6053,banana
6054,harp
6055,flashlight
6056,nose
6057,nose
6058,flashlight
6059,skyscraper
6060,eyeglasses
6061,keyboard
6062,laptop
6063,hand
6064,flashlight
6065,snowman
6066,pig
6067,spider
6068,skyscraper
6069,foot
6070,harp
6071,flashlight
6072,harp
6073,trombone
6074,violin
6075,chair
6076,pig
6077,hand
6078,foot
6079,bulldozer
6080,eyeglasses
6081,pig
6082,parrot
6083,eyeglasses
6084,banana
6085,banana
6086,trombone
6087,spider
6088,laptop
6089,skyscraper
6090,pig
6091,trombone
6092,foot
6093,spider
6094,eyeglasses
6095,banana
6096,penguin
6097,eyeglasses
6098,snowman
6099,violin
6100,hat
6101,trombone
6102,foot
6103,chair
6104,hat
6105,skyscraper
6106,spider
6107,foot
6108,eyeglasses
6109,eyeglasses
6110,eyeglasses
6111,parrot
6112,penguin
6113,eyeglasses
6114,nose
6115,eyeglasses
6116,harp
6117,chair
6118,pig
6119,eyeglasses
6120,eyeglasses
6121,trombone
6122,bulldozer
6123,pig
6124,snowman
6125,hat
6126,hat
6127,banana
6128,hand
6129,chair
6130,nose
6131,chair
6132,nose
6133,pig
6134,banana
6135,hand
6136,flashlight
6137,pig
6138,foot
6139,hand
6140,banana
6141,flashlight
6142,banana
6143,violin
6144,harp
6145,eyeglasses
6146,hand
6147,pig
6148,pig
6149,hand
6150,pig
6151,foot
6152,harp
6153,bulldozer
6154,laptop
6155,eyeglasses
6156,skyscraper
6157,pig
6158,chair
6159,foot
6160,snowman
6161,parrot
6162,snowman
6163,parrot
6164,violin
6165,violin
6166,hand
6167,foot
6168,harp
6169,flashlight
6170,laptop
6171,trombone
6172,snowman
6173,harp
6174,trombone
6175,nose
6176,banana
6177,foot
6178,keyboard
6179,eyeglasses
6180,eyeglasses
6181,violin
6182,hand
6183,eyeglasses
6184,spider
6185,penguin
6186,hand
6187,skyscraper
6188,keyboard
6189,violin
6190,eyeglasses
6191,eyeglasses
6192,bulldozer
6193,hand
6194,trombone
6195,flashlight
6196,eyeglasses
6197,bulldozer
6198,skyscraper
6199,hand
6200,keyboard
6201,hand
6202,foot
6203,flashlight
6204,banana
6205,harp
6206,keyboard
6207,parrot
6208,trombone
6209,harp
6210,skyscraper
6211,trombone
6212,chair
6213,hand
6214,snowman
6215,penguin
6216,flashlight
6217,penguin
6218,parrot
6219,banana
6220,eyeglasses
6221,banana
6222,pig
6223,pig
6224,hand
6225,hand
6226,penguin
6227,trombone
6228,hand
6229,eyeglasses
6230,laptop
6231,eyeglasses
6232,harp
6233,eyeglasses
6234,trombone
6235,harp
6236,harp
6237,harp
6238,pig
6239,eyeglasses
6240,violin
6241,harp
6242,foot
6243,skyscraper
6244,chair
6245,skyscraper
6246,foot
6247,trombone
6248,laptop
6249,flashlight
6250,penguin
6251,skyscraper
6252,laptop
6253,violin
6254,hand
6255,trombone
6256,nose
6257,violin
6258,foot
6259,hand
6260,skyscraper
6261,banana
6262,bulldozer
6263,skyscraper
6264,flashlight
6265,harp
6266,spider
6267,eyeglasses
6268,flashlight
6269,banana
6270,bulldozer
6271,nose
6272,foot
6273,keyboard
6274,keyboard
6275,chair
6276,foot
6277,flashlight
6278,spider
6279,harp
6280,hand
6281,keyboard
6282,banana
6283,laptop
6284,chair
6285,hand
6286,harp
6287,chair
6288,bulldozer
6289,banana
6290,foot
6291,chair
6292,snowman
6293,chair
6294,eyeglasses
6295,keyboard
6296,spider
6297,snowman
6298,foot
6299,nose
6300,laptop
6301,violin
6302,pig
6303,banana
6304,flashlight
6305,spider
6306,chair
6307,skyscraper
6308,eyeglasses
6309,hat
6310,harp
6311,bulldozer
6312,eyeglasses
6313,laptop
6314,eyeglasses
6315,snowman
6316,pig
6317,hand
6318,flashlight
6319,hat
6320,foot
6321,chair
6322,violin
6323,banana
6324,chair
6325,foot
6326,hand
6327,eyeglasses
6328,laptop
6329,chair
6330,banana
6331,skyscraper
6332,spider
6333,flashlight
6334,trombone
6335,hand
6336,flashlight
6337,skyscraper
6338,flashlight
6339,chair
6340,chair
6341,eyeglasses
6342,spider
6343,hand
6344,foot
6345,banana
6346,foot
6347,pig
6348,skyscraper
6349,hat
6350,violin
6351,hand
6352,penguin
6353,harp
6354,hand
6355,nose
6356,flashlight
6357,foot
6358,harp
6359,parrot
6360,chair
6361,snowman
6362,flashlight
6363,chair
6364,eyeglasses
6365,penguin
6366,foot
6367,parrot
6368,foot
6369,harp
6370,banana
6371,foot
6372,keyboard
6373,eyeglasses
6374,hat
6375,violin
6376,skyscraper
6377,hand
6378,bulldozer
6379,banana
6380,eyeglasses
6381,bulldozer
6382,parrot
6383,flashlight
6384,snowman
6385,trombone
6386,snowman
6387,chair
6388,flashlight
6389,eyeglasses
6390,violin
6391,harp
6392,penguin
6393,hand
6394,trombone
6395,chair
6396,pig
6397,violin
6398,banana
6399,penguin
6400,trombone
6401,hand
6402,banana
6403,violin
6404,skyscraper
6405,nose
6406,flashlight
6407,hat
6408,harp
6409,hat
6410,flashlight
6411,harp
6412,hand
6413,harp
6414,harp
6415,trombone
6416,penguin
6417,hand
6418,banana
6419,spider
6420,pig
6421,eyeglasses
6422,hand
6423,hand
6424,hand
6425,foot
6426,eyeglasses
6427,harp
6428,violin
6429,flashlight
6430,penguin
6431,banana
6432,penguin
6433,eyeglasses
6434,hand
6435,bulldozer
6436,skyscraper
6437,foot
6438,laptop
6439,keyboard
6440,harp
6441,parrot
6442,eyeglasses
6443,flashlight
6444,foot
6445,skyscraper
6446,eyeglasses
6447,eyeglasses
6448,foot
6449,flashlight
6450,flashlight
6451,chair
6452,harp
6453,hand
6454,pig
6455,parrot
6456,trombone
6457,foot
6458,hat
6459,violin
6460,spider
6461,chair
6462,bulldozer
6463,parrot
6464,laptop
6465,laptop
6466,hat
6467,skyscraper
6468,violin
6469,keyboard
6470,penguin
6471,skyscraper
6472,nose
6473,chair
6474,pig
6475,harp
6476,parrot
6477,trombone
6478,spider
6479,eyeglasses
6480,hand
6481,chair
6482,pig
6483,snowman
6484,chair
6485,violin
6486,penguin
6487,eyeglasses
6488,chair
6489,harp
6490,spider
6491,hand
6492,keyboard
6493,skyscraper
6494,nose
6495,pig
6496,parrot
6497,chair
6498,keyboard
6499,bulldozer
6500,harp
6501,foot
6502,laptop
6503,penguin
6504,laptop
6505,spider
6506,eyeglasses
6507,harp
6508,spider
6509,flashlight
6510,parrot
6511,snowman
6512,laptop
6513,spider
6514,snowman
6515,laptop
6516,penguin
6517,hand
6518,flashlight
6519,nose
6520,harp
6521,hand
6522,flashlight
6523,spider
6524,snowman
6525,penguin
6526,hand
6527,skyscraper
6528,eyeglasses
6529,foot
6530,hand
6531,spider
6532,bulldozer
6533,nose
6534,bulldozer
6535,trombone
6536,banana
6537,foot
6538,eyeglasses
6539,laptop
6540,penguin
6541,hand
6542,trombone
6543,laptop
6544,skyscraper
6545,keyboard
6546,trombone
6547,foot
6548,skyscraper
6549,banana
6550,snowman
6551,chair
6552,foot
6553,snowman
6554,pig
6555,banana
6556,penguin
6557,flashlight
6558,snowman
6559,flashlight
6560,hand
6561,bulldozer
6562,trombone
6563,nose
6564,laptop
6565,violin
6566,skyscraper
6567,bulldozer
6568,eyeglasses
6569,eyeglasses
6570,flashlight
6571,penguin
6572,pig
6573,pig
6574,bulldozer
6575,parrot
6576,trombone
6577,hat
6578,hand
6579,penguin
6580,spider
6581,skyscraper
6582,harp
6583,banana
6584,hat
6585,keyboard
6586,skyscraper
6587,foot
6588,skyscraper
6589,parrot
6590,snowman
6591,keyboard
6592,chair
6593,hand
6594,penguin
6595,laptop
6596,nose
6597,skyscraper
6598,pig
6599,eyeglasses
6600,skyscraper
6601,hand
6602,flashlight
6603,foot
6604,flashlight
6605,keyboard
6606,eyeglasses
6607,pig
6608,trombone
6609,banana
6610,flashlight
6611,penguin
6612,harp
6613,spider
6614,trombone
6615,chair
6616,hand
6617,hand
6618,harp
6619,pig
6620,flashlight
6621,skyscraper
6622,chair
6623,pig
6624,chair
6625,chair
6626,parrot
6627,eyeglasses
6628,violin
6629,violin
6630,eyeglasses
6631,snowman
6632,banana
6633,snowman
6634,hat
6635,flashlight
6636,flashlight
6637,laptop
6638,skyscraper
6639,pig
6640,flashlight
6641,bulldozer
6642,flashlight
6643,skyscraper
6644,banana
6645,keyboard
6646,hat
6647,eyeglasses
6648,penguin
6649,flashlight
6650,hat
6651,nose
6652,snowman
6653,nose
6654,spider
6655,banana
6656,skyscraper
6657,flashlight
6658,banana
6659,foot
6660,eyeglasses
6661,spider
6662,chair
6663,foot
6664,bulldozer
6665,skyscraper
6666,flashlight
6667,foot
6668,parrot
6669,flashlight
6670,nose
6671,hand
6672,foot
6673,laptop
6674,keyboard
6675,flashlight
6676,harp
6677,parrot
6678,hat
6679,banana
6680,penguin
6681,laptop
6682,skyscraper
6683,spider
6684,skyscraper
6685,parrot
6686,hand
6687,banana
6688,eyeglasses
6689,trombone
6690,snowman
6691,violin
6692,chair
6693,trombone
6694,eyeglasses
6695,skyscraper
6696,eyeglasses
6697,foot
6698,hand
6699,chair
6700,parrot
6701,snowman
6702,nose
6703,spider
6704,flashlight
6705,laptop
6706,banana
6707,foot
6708,skyscraper
6709,skyscraper
6710,snowman
6711,trombone
6712,parrot
6713,hand
6714,penguin
6715,eyeglasses
6716,flashlight
6717,foot
6718,chair
6719,pig
6720,parrot
6721,bulldozer
6722,banana
6723,bulldozer
6724,pig
6725,chair
6726,hand
6727,parrot
6728,foot
6729,violin
6730,flashlight
6731,foot
6732,banana
6733,eyeglasses
6734,harp
6735,skyscraper
6736,banana
6737,eyeglasses
6738,foot
6739,pig
6740,violin
6741,trombone
6742,violin
6743,laptop
6744,skyscraper
6745,banana
6746,foot
6747,trombone
6748,spider
6749,eyeglasses
6750,flashlight
6751,foot
6752,violin
6753,laptop
6754,skyscraper
6755,chair
6756,pig
6757,flashlight
6758,nose
6759,foot
6760,laptop
6761,flashlight
6762,violin
6763,laptop
6764,bulldozer
6765,hand
6766,spider
6767,laptop
6768,pig
6769,banana
6770,violin
6771,hand
6772,harp
6773,bulldozer
6774,penguin
6775,parrot
6776,skyscraper
6777,trombone
6778,nose
6779,eyeglasses
6780,eyeglasses
6781,banana
6782,eyeglasses
6783,snowman
6784,foot
6785,spider
6786,harp
6787,penguin
6788,penguin
6789,snowman
6790,hat
6791,chair
6792,chair
6793,eyeglasses
6794,parrot
6795,hand
6796,harp
6797,penguin
6798,banana
6799,trombone
6800,pig
6801,snowman
6802,harp
6803,trombone
6804,spider
6805,trombone
6806,hat
6807,spider
6808,laptop
6809,banana
6810,eyeglasses
6811,flashlight
6812,trombone
6813,hat
6814,spider
6815,penguin
6816,pig
6817,bulldozer
6818,foot
6819,eyeglasses
6820,hand
6821,chair
6822,spider
6823,pig
6824,eyeglasses
6825,bulldozer
6826,skyscraper
6827,banana
6828,parrot
6829,penguin
6830,trombone
6831,hand
6832,foot
6833,nose
6834,pig
6835,foot
6836,hand
6837,hat
6838,harp
6839,spider
6840,violin
6841,keyboard
6842,trombone
6843,pig
6844,hand
6845,eyeglasses
6846,spider
6847,eyeglasses
6848,harp
6849,eyeglasses
6850,bulldozer
6851,hand
6852,violin
6853,skyscraper
6854,parrot
6855,bulldozer
6856,trombone
6857,harp
6858,spider
6859,eyeglasses
6860,trombone
6861,hand
6862,hand
6863,snowman
6864,trombone
6865,keyboard
6866,spider
6867,spider
6868,pig
6869,nose
6870,parrot
6871,laptop
6872,hand
6873,eyeglasses
6874,foot
6875,snowman
6876,eyeglasses
6877,laptop
6878,violin
6879,snowman
6880,nose
6881,chair
6882,violin
6883,snowman
6884,skyscraper
6885,pig
6886,pig
6887,eyeglasses
6888,eyeglasses
6889,hand
6890,eyeglasses
6891,skyscraper
6892,hand
6893,eyeglasses
6894,eyeglasses
6895,snowman
6896,hand
6897,flashlight
6898,laptop
6899,hand
6900,nose
6901,pig
6902,violin
6903,harp
6904,pig
6905,penguin
6906,skyscraper
6907,foot
6908,hand
6909,penguin
6910,chair
6911,hand
6912,nose
6913,nose
6914,parrot
6915,trombone
6916,spider
6917,nose
6918,harp
6919,skyscraper
6920,keyboard
6921,bulldozer
6922,chair
6923,skyscraper
6924,bulldozer
6925,eyeglasses
6926,chair
6927,foot
6928,keyboard
6929,hat
6930,banana
6931,foot
6932,trombone
6933,parrot
6934,keyboard
6935,snowman
6936,violin
6937,penguin
6938,nose
6939,violin
6940,flashlight
6941,spider
6942,banana
6943,violin
6944,foot
6945,hand
6946,flashlight
6947,hand
6948,hand
6949,trombone
6950,flashlight
6951,spider
6952,keyboard
6953,penguin
6954,violin
6955,foot
6956,pig
6957,foot
6958,violin
6959,penguin
6960,flashlight
6961,penguin
6962,parrot
6963,eyeglasses
6964,foot
6965,banana
6966,bulldozer
6967,flashlight
6968,penguin
6969,nose
6970,chair
6971,skyscraper
6972,nose
6973,laptop
6974,keyboard
6975,foot
6976,flashlight
6977,harp
6978,chair
6979,foot
6980,snowman
6981,eyeglasses
6982,penguin
6983,violin
6984,laptop
6985,violin
6986,keyboard
6987,violin
6988,violin
6989,parrot
6990,penguin
6991,foot
6992,bulldozer
6993,chair
6994,foot
6995,eyeglasses
6996,hand
6997,banana
6998,eyeglasses
6999,banana
7000,parrot
7001,penguin
7002,parrot
7003,harp
7004,skyscraper
7005,flashlight
7006,hat
7007,eyeglasses
7008,laptop
7009,flashlight
7010,laptop
7011,chair
7012,trombone
7013,laptop
7014,spider
7015,chair
7016,penguin
7017,banana
7018,snowman
7019,flashlight
7020,eyeglasses
7021,eyeglasses
7022,laptop
7023,foot
7024,nose
7025,trombone
7026,foot
7027,violin
7028,skyscraper
7029,keyboard
7030,nose
7031,penguin
7032,harp
7033,flashlight
7034,spider
7035,nose
7036,eyeglasses
7037,nose
7038,penguin
7039,eyeglasses
7040,eyeglasses
7041,hand
7042,parrot
7043,nose
7044,laptop
7045,nose
7046,nose
7047,spider
7048,banana
7049,foot
7050,flashlight
7051,bulldozer
7052,harp
7053,keyboard
7054,chair
7055,foot
7056,bulldozer
7057,hand
7058,parrot
7059,flashlight
7060,hat
7061,keyboard
7062,spider
7063,chair
7064,bulldozer
7065,hand
7066,trombone
7067,chair
7068,violin
7069,skyscraper
7070,banana
7071,skyscraper
7072,flashlight
7073,flashlight
7074,laptop
7075,hand
7076,laptop
7077,hat
7078,hand
7079,pig
7080,foot
7081,nose
7082,laptop
7083,banana
7084,laptop
7085,nose
7086,spider
7087,nose
7088,flashlight
7089,eyeglasses
7090,banana
7091,bulldozer
7092,flashlight
7093,pig
7094,harp
7095,trombone
7096,parrot
7097,hand
7098,foot
7099,hand
7100,hand
7101,flashlight
7102,penguin
7103,laptop
7104,eyeglasses
7105,snowman
7106,harp
7107,hand
7108,violin
7109,banana
7110,eyeglasses
7111,chair
7112,flashlight
7113,foot
7114,banana
7115,harp
